Order Status,order date (DateOrders),shipping date (DateOrders),Days for shipment (scheduled),Order Profit Per Order,Order Region
PROCESSING,11/4/2016 17:27,11/5/2016 5:27,0,62.95999908,Eastern Europe
COMPLETE,8/23/2017 2:40,8/29/2017 2:40,4,61.70999908,Western Europe
PROCESSING,8/13/2015 5:59,8/17/2015 5:59,4,13.0,Western Europe
PENDING,10/15/2017 19:56,10/21/2017 19:56,4,118.6600037,Western Europe
PENDING_PAYMENT,10/23/2017 19:14,10/25/2017 19:14,2,86.59999847,Southern Europe
PROCESSING,5/29/2017 5:36,5/31/2017 5:36,1,3.700000048,Central America
PENDING,4/18/2015 18:56,4/24/2015 18:56,4,10.72999954,Caribbean
CLOSED,10/24/2015 18:51,10/27/2015 18:51,2,15.22000027,Oceania
COMPLETE,7/12/2016 17:47,7/15/2016 17:47,2,37.20000076,East of USA
PROCESSING,8/25/2015 0:01,8/29/2015 0:01,4,33.02999878,Western Europe
PROCESSING,7/5/2016 3:57,7/9/2016 3:57,2,133.2400055,East of USA
COMPLETE,1/25/2017 2:16,1/25/2017 14:16,0,4.739999771,South America
PENDING_PAYMENT,1/3/2015 9:27,1/9/2015 9:27,4,61.09999847,Central America
COMPLETE,8/8/2015 9:40,8/10/2015 9:40,4,18.90999985,Western Europe
COMPLETE,9/4/2015 11:34,9/6/2015 11:34,4,84.36000061,Western Europe
COMPLETE,10/30/2015 23:45,11/2/2015 23:45,4,8.31000042,Eastern Asia
CLOSED,9/21/2015 2:57,9/23/2015 2:57,1,8.289999962,Northern Europe
PENDING_PAYMENT,12/31/2016 8:47,1/2/2017 8:47,1,141.0299988,East Africa
COMPLETE,9/5/2015 15:35,9/7/2015 15:35,2,-266.7999878,Western Europe
PROCESSING,3/22/2015 20:33,3/28/2015 20:33,4,32.08000183,Central America
COMPLETE,5/13/2016 8:24,5/19/2016 8:24,2,53.93999863,East of USA
PENDING_PAYMENT,1/12/2017 4:13,1/16/2017 4:13,4,31.93000031,West Africa
PENDING,9/19/2016 5:15,9/23/2016 5:15,2,46.0699997,West Africa
PROCESSING,3/31/2016 17:03,4/5/2016 17:03,4,41.13000107,Oceania
ON_HOLD,11/8/2015 16:12,11/11/2015 16:12,4,47.3199997,Southeast Asia
COMPLETE,2/13/2016 13:47,2/19/2016 13:47,4,34.00999832,Oceania
PENDING_PAYMENT,2/4/2016 3:28,2/9/2016 3:28,4,76.48999786,Southeast Asia
PENDING_PAYMENT,8/29/2017 22:38,9/2/2017 22:38,4,-71.5,Western Europe
ON_HOLD,8/20/2015 17:43,8/22/2015 17:43,2,40.56000137,Southern Europe
ON_HOLD,1/9/2018 3:00,1/13/2018 3:00,2,35.09000015,Southeast Asia
PROCESSING,11/16/2015 9:53,11/18/2015 9:53,1,76.0,Eastern Asia
PENDING_PAYMENT,3/10/2015 18:49,3/14/2015 18:49,4,71.98999786,Central America
PENDING,1/15/2015 4:32,1/19/2015 4:32,4,42.61999893,Caribbean
CLOSED,3/10/2016 15:30,3/12/2016 15:30,4,108.8899994,Southeast Asia
PENDING_PAYMENT,2/2/2016 18:11,2/7/2016 18:11,4,61.72000122,Southeast Asia
PENDING_PAYMENT,9/5/2017 21:45,9/11/2017 21:45,4,-230.0800018,Southern Europe
CLOSED,12/24/2017 21:57,12/26/2017 21:57,1,114.7099991,Oceania
PENDING,3/26/2017 14:48,3/31/2017 14:48,4,25.5,Central America
ON_HOLD,5/25/2015 20:28,5/26/2015 8:28,0,53.86999893,Central America
COMPLETE,3/16/2017 23:55,3/18/2017 23:55,1,134.9900055,Caribbean
PROCESSING,2/15/2016 12:44,2/20/2016 12:44,4,3.269999981,Southeast Asia
SUSPECTED_FRAUD,5/25/2015 20:49,5/27/2015 20:49,1,14.39000034,Central America
PROCESSING,3/8/2016 15:30,3/13/2016 15:30,4,40.3199997,Oceania
PENDING_PAYMENT,2/23/2017 10:27,2/27/2017 10:27,4,14.53999996,Central America
SUSPECTED_FRAUD,11/2/2016 11:08,11/4/2016 11:08,1,-13.48999977,West Asia
PENDING,1/2/2015 9:16,1/4/2015 9:16,2,40.3199997,South America
CLOSED,10/12/2016 5:44,10/18/2016 5:44,4,24.89999962,Southern Africa
PENDING_PAYMENT,4/17/2016 12:39,4/19/2016 12:39,4,-3.059999943,West of USA 
PENDING,2/22/2015 11:08,2/28/2015 11:08,4,61.97999954,South America
COMPLETE,5/14/2017 8:15,5/17/2017 8:15,4,31.94000053,Central America
PENDING_PAYMENT,4/5/2016 18:37,4/7/2016 18:37,2,186.1100006,East of USA
PROCESSING,4/21/2016 20:00,4/23/2016 20:00,4,137.2100067,West of USA 
COMPLETE,3/2/2016 20:25,3/4/2016 20:25,1,36.40000153,Southeast Asia
CLOSED,5/13/2017 3:31,5/19/2017 3:31,4,44.59000015,South America
COMPLETE,7/19/2017 6:45,7/24/2017 6:45,4,-14.69999981,Western Europe
PENDING_PAYMENT,4/7/2016 22:28,4/12/2016 22:28,4,-61.86000061,West of USA 
CLOSED,2/3/2017 14:41,2/9/2017 14:41,2,13.39000034,South America
PENDING,5/31/2017 11:33,6/2/2017 11:33,4,34.20000076,South America
COMPLETE,11/4/2016 10:47,11/10/2016 10:47,4,-224.0599976,Eastern Europe
CLOSED,5/6/2015 14:21,5/8/2015 14:21,1,34.65000153,Caribbean
PENDING_PAYMENT,7/4/2017 17:06,7/6/2017 17:06,2,-4.050000191,Northern Europe
COMPLETE,7/4/2015 22:09,7/9/2015 22:09,4,41.40000153,Western Europe
PENDING,4/4/2016 19:09,4/9/2016 19:09,2,44.75,West of USA 
PENDING,4/24/2015 15:04,4/30/2015 15:04,2,14.10000038,Central America
PENDING_PAYMENT,9/8/2015 11:33,9/14/2015 11:33,4,232.7799988,Northern Europe
PENDING_PAYMENT,12/6/2015 22:49,12/11/2015 22:49,4,110.1600037,South Asia
ON_HOLD,4/22/2015 9:28,4/25/2015 9:28,4,50.68999863,South America
COMPLETE,11/4/2016 10:47,11/10/2016 10:47,4,47.15000153,Eastern Europe
PROCESSING,5/28/2016 12:25,5/30/2016 12:25,1,-31.25,West of USA 
PENDING_PAYMENT,10/18/2016 11:41,10/22/2016 11:41,4,-1.139999986,Central Asia
PROCESSING,7/11/2015 9:22,7/14/2015 9:22,2,163.1799927,Western Europe
COMPLETE,4/14/2016 4:04,4/16/2016 4:04,2,12.78999996,West of USA 
COMPLETE,3/3/2016 18:50,3/5/2016 18:50,4,46.18000031,Oceania
PENDING_PAYMENT,12/24/2016 22:38,12/26/2016 22:38,1,22.5,West Asia
PROCESSING,1/23/2015 21:41,1/29/2015 21:41,4,54.06000137,Central America
COMPLETE,11/4/2016 20:36,11/8/2016 20:36,4,52.18999863,Central Africa
COMPLETE,1/25/2015 6:16,1/29/2015 6:16,4,89.27999878,Caribbean
COMPLETE,1/28/2018 21:22,1/31/2018 21:22,4,50.5,South Asia
PENDING_PAYMENT,1/20/2015 1:11,1/22/2015 1:11,4,98.38999939,South America
COMPLETE,2/16/2015 10:26,2/19/2015 10:26,4,0.970000029,South America
CLOSED,8/29/2015 13:19,9/4/2015 13:19,4,64.79000092,Western Europe
COMPLETE,3/2/2017 20:05,3/8/2017 20:05,4,23.23999977,South America
COMPLETE,11/13/2017 13:46,11/18/2017 13:46,4,182.6900024,Southeast Asia
PROCESSING,9/22/2016 10:19,9/24/2016 10:19,1,50.95000076,West Africa
PENDING,5/25/2017 9:48,5/27/2017 9:48,1,9.960000038,Central America
PENDING_PAYMENT,1/21/2015 8:43,1/23/2015 8:43,4,-36.63999939,Caribbean
PENDING_PAYMENT,3/20/2017 18:18,3/22/2017 18:18,1,45.58000183,Central America
PROCESSING,7/2/2015 13:45,7/6/2015 13:45,4,22.54999924,Southern Europe
PENDING,2/13/2015 14:07,2/15/2015 14:07,1,-3.440000057,Central America
COMPLETE,5/27/2016 6:38,6/1/2016 6:38,4,74.77999878,South of  USA 
COMPLETE,12/9/2017 13:02,12/13/2017 13:02,4,16.98999977,Oceania
CLOSED,7/17/2017 22:31,7/20/2017 22:31,2,54.99000168,Western Europe
PENDING,8/27/2015 0:01,9/2/2015 0:01,2,103.6600037,Western Europe
CLOSED,7/12/2015 0:25,7/18/2015 0:25,4,32.04000092,Western Europe
COMPLETE,11/17/2015 20:55,11/19/2015 20:55,1,92.55000305,South Asia
COMPLETE,11/16/2015 16:11,11/17/2015 4:11,0,161.9900055,Southeast Asia
COMPLETE,8/12/2015 4:04,8/12/2015 16:04,0,1.970000029,Northern Europe
PENDING_PAYMENT,5/4/2016 15:36,5/9/2016 15:36,4,68.87999725,West of USA 
PENDING_PAYMENT,2/7/2017 12:14,2/10/2017 12:14,4,145.4900055,South America
PROCESSING,1/6/2017 21:44,1/9/2017 21:44,4,56.68999863,West Asia
ON_HOLD,7/14/2016 2:43,7/16/2016 2:43,2,47.5,US Center 
PROCESSING,3/13/2016 14:16,3/15/2016 14:16,1,5.539999962,Eastern Asia
PENDING,5/26/2016 6:49,5/28/2016 6:49,2,58.09999847,East of USA
PENDING_PAYMENT,10/23/2015 22:53,10/29/2015 22:53,2,-332.5799866,Northern Europe
COMPLETE,3/19/2017 10:04,3/21/2017 10:04,4,87.30000305,Central America
PENDING_PAYMENT,8/26/2017 0:02,8/30/2017 0:02,2,-41.79999924,Southern Europe
CLOSED,9/9/2016 21:02,9/13/2016 21:02,2,93.05999756,East Africa
ON_HOLD,12/9/2017 15:29,12/15/2017 15:29,2,-7.949999809,Southeast Asia
PENDING,3/15/2015 21:05,3/18/2015 21:05,4,22.96999931,Central America
PENDING_PAYMENT,8/14/2017 5:40,8/17/2017 5:40,2,96.04000092,Western Europe
PROCESSING,3/3/2016 14:59,3/9/2016 14:59,2,71.98999786,Eastern Asia
COMPLETE,9/6/2016 5:05,9/9/2016 5:05,4,28.21999931,Central Asia
ON_HOLD,8/31/2015 1:24,9/4/2015 1:24,4,51.47999954,Western Europe
ON_HOLD,7/3/2015 9:01,7/3/2015 21:01,0,12.86999989,Western Europe
CLOSED,4/8/2015 18:15,4/12/2015 18:15,4,-353.3800049,South America
PENDING,1/13/2017 23:39,1/16/2017 23:39,2,46.79999924,Southern Africa
COMPLETE,4/16/2015 9:29,4/18/2015 9:29,4,36.74000168,Caribbean
ON_HOLD,5/10/2015 8:24,5/13/2015 8:24,2,17.59000015,Central America
CLOSED,2/15/2015 19:22,2/20/2015 19:22,4,0.0,Central America
CLOSED,8/29/2015 1:45,9/1/2015 1:45,4,-34.63999939,Western Europe
COMPLETE,5/21/2015 1:54,5/24/2015 1:54,4,-28.13999939,Central America
PENDING_PAYMENT,4/6/2015 10:33,4/8/2015 10:33,1,76.01999664,South America
PENDING_PAYMENT,2/24/2016 23:45,2/27/2016 23:45,4,52.0,South Asia
COMPLETE,12/10/2015 4:36,12/12/2015 4:36,4,-200.5899963,Oceania
PENDING,7/23/2016 23:54,7/24/2016 11:54,0,7.570000172,South of  USA 
PENDING,7/23/2017 23:55,7/26/2017 23:55,2,42.5,Northern Europe
PENDING,7/4/2016 10:47,7/9/2016 10:47,4,52.0,South of  USA 
CLOSED,7/17/2017 15:10,7/19/2017 15:10,4,37.3199997,Southern Europe
COMPLETE,6/1/2017 11:22,6/6/2017 11:22,2,86.38999939,South America
PENDING_PAYMENT,8/3/2015 13:21,8/5/2015 13:21,1,83.15000153,Western Europe
COMPLETE,12/26/2015 18:14,12/28/2015 18:14,4,156.7899933,Oceania
PENDING_PAYMENT,8/17/2017 10:44,8/17/2017 22:44,0,73.12000275,Southern Europe
COMPLETE,1/15/2017 4:02,1/19/2017 4:02,4,-159.5700073,Central Africa
COMPLETE,9/3/2015 20:30,9/5/2015 20:30,1,110.8700027,Western Europe
COMPLETE,12/5/2015 2:19,12/7/2015 2:19,1,-69.08000183,Southeast Asia
PENDING,9/29/2017 10:09,10/1/2017 10:09,2,3.599999905,Western Europe
COMPLETE,3/24/2015 2:20,3/30/2015 2:20,4,5.659999847,Central America
PROCESSING,1/2/2015 21:32,1/4/2015 21:32,4,135.0299988,Central America
COMPLETE,6/22/2016 9:24,6/26/2016 9:24,4,179.9900055,East of USA
CLOSED,9/22/2015 13:17,9/27/2015 13:17,4,94.08000183,Southern Europe
COMPLETE,11/17/2015 0:36,11/22/2015 0:36,4,122.6900024,South Asia
PENDING_PAYMENT,1/8/2018 10:11,1/14/2018 10:11,2,22.79000092,Oceania
PENDING_PAYMENT,6/8/2017 0:41,6/12/2017 0:41,2,122.75,Central America
CANCELED,12/22/2017 6:32,12/28/2017 6:32,2,102.5199966,Eastern Asia
PENDING_PAYMENT,3/28/2017 22:09,3/31/2017 22:09,4,-28.0,Central America
PENDING,2/23/2015 12:00,2/25/2015 12:00,1,-53.29000092,Central America
PENDING_PAYMENT,5/31/2015 17:39,6/3/2015 17:39,4,168.9400024,Northern Europe
COMPLETE,2/13/2016 11:41,2/18/2016 11:41,4,-42.75,Oceania
CLOSED,3/28/2015 17:44,3/29/2015 5:44,0,113.1500015,South America
COMPLETE,12/6/2017 12:10,12/12/2017 12:10,4,-0.920000017,South Asia
PROCESSING,3/28/2015 8:17,3/30/2015 8:17,4,170.5099945,Central America
COMPLETE,5/12/2016 8:56,5/16/2016 8:56,4,63.70000076,West of USA 
PENDING_PAYMENT,7/19/2015 14:36,7/25/2015 14:36,4,81.16999817,Western Europe
COMPLETE,3/12/2016 23:54,3/14/2016 23:54,1,11.82999992,Southeast Asia
PENDING,6/18/2016 11:30,6/24/2016 11:30,4,-93.88999939,South of  USA 
PROCESSING,3/10/2015 0:15,3/16/2015 0:15,4,-9.050000191,South America
PENDING,3/31/2017 13:13,4/3/2017 13:13,4,-67.55999756,South America
CLOSED,7/6/2015 13:24,7/8/2015 13:24,1,3.99000001,Western Europe
PENDING_PAYMENT,1/29/2018 7:11,2/4/2018 7:11,4,21.53000069,Southeast Asia
COMPLETE,4/25/2016 2:07,4/30/2016 2:07,4,2.309999943,West of USA 
COMPLETE,4/1/2016 7:04,4/6/2016 7:04,4,6.300000191,Oceania
PENDING_PAYMENT,5/8/2016 15:15,5/11/2016 15:15,4,42.09000015,US Center 
COMPLETE,10/3/2015 0:50,10/6/2015 0:50,4,43.65000153,Western Europe
COMPLETE,9/13/2015 23:59,9/15/2015 23:59,1,29.85000038,Western Europe
COMPLETE,9/11/2017 21:44,9/13/2017 21:44,4,4.25,Western Europe
CLOSED,2/18/2015 12:53,2/20/2015 12:53,1,102.8899994,Caribbean
PENDING_PAYMENT,2/13/2017 7:40,2/19/2017 7:40,4,129.3500061,Central America
PENDING_PAYMENT,1/3/2016 4:12,1/5/2016 4:12,1,109.75,Eastern Asia
COMPLETE,6/20/2016 4:30,6/23/2016 4:30,4,91.33999634,West of USA 
PENDING_PAYMENT,3/6/2017 10:58,3/10/2017 10:58,4,27.29999924,South America
PENDING_PAYMENT,4/20/2016 19:07,4/26/2016 19:07,4,138.9100037,US Center 
PROCESSING,5/14/2016 8:14,5/16/2016 8:14,1,-126.7200012,East of USA
COMPLETE,6/26/2015 17:58,7/1/2015 17:58,4,53.93000031,Northern Europe
PROCESSING,12/22/2015 1:46,12/28/2015 1:46,2,164.6300049,Oceania
PENDING_PAYMENT,12/23/2017 14:25,12/25/2017 14:25,4,524.4799805,Eastern Asia
PROCESSING,6/27/2016 15:52,7/2/2016 15:52,4,45.5,US Center 
COMPLETE,2/22/2016 5:32,2/26/2016 5:32,4,-34.79000092,Eastern Asia
COMPLETE,10/30/2016 1:52,11/2/2016 1:52,4,8.0,West Africa
PENDING_PAYMENT,2/21/2015 9:12,2/23/2015 9:12,4,31.90999985,Caribbean
PENDING_PAYMENT,1/22/2015 21:52,1/25/2015 21:52,4,94.48999786,South America
PENDING_PAYMENT,12/8/2015 23:31,12/9/2015 11:31,0,9.220000267,Oceania
PROCESSING,9/27/2016 5:14,9/29/2016 5:14,4,40.95000076,Southern Africa
SUSPECTED_FRAUD,1/22/2017 1:24,1/28/2017 1:24,4,-125.0599976,Central America
ON_HOLD,5/7/2016 20:40,5/12/2016 20:40,4,48.49000168,South of  USA 
COMPLETE,3/29/2016 6:32,3/29/2016 18:32,0,30.79000092,Oceania
CLOSED,8/5/2016 12:29,8/6/2016 0:29,0,85.54000092,East of USA
PROCESSING,10/24/2016 2:55,10/29/2016 2:55,4,43.18999863,Eastern Europe
COMPLETE,1/8/2015 9:58,1/13/2015 9:58,4,-627.1699829,Central America
COMPLETE,1/29/2015 18:10,1/31/2015 18:10,4,-91.18000031,South America
COMPLETE,4/1/2016 1:06,4/4/2016 1:06,2,44.81000137,Oceania
PENDING,4/10/2016 4:04,4/13/2016 4:04,4,-15.89000034,East of USA
PENDING_PAYMENT,7/1/2015 20:14,7/5/2015 20:14,2,67.19999695,Southern Europe
COMPLETE,4/4/2017 13:12,4/5/2017 1:12,0,36.45000076,Central America
CLOSED,4/3/2016 6:43,4/9/2016 6:43,4,43.18999863,US Center 
ON_HOLD,3/4/2017 20:26,3/8/2017 20:26,2,42.61999893,Central America
COMPLETE,8/29/2016 21:55,9/1/2016 21:55,4,39.97000122,West Asia
CLOSED,7/25/2017 21:48,7/29/2017 21:48,4,25.92000008,Northern Europe
PENDING,2/25/2017 1:21,3/2/2017 1:21,4,28.21999931,Caribbean
COMPLETE,8/12/2015 4:04,8/12/2015 16:04,0,12.76000023,Northern Europe
PROCESSING,6/13/2017 20:28,6/16/2017 20:28,2,64.79000092,South America
PENDING,12/5/2015 0:13,12/7/2015 0:13,4,31.87000084,Southeast Asia
PENDING,3/12/2017 19:01,3/15/2017 19:01,4,9.449999809,Caribbean
PENDING,9/17/2015 14:31,9/23/2015 14:31,4,58.5,Southern Europe
PENDING_PAYMENT,8/16/2017 17:34,8/20/2017 17:34,4,104.8600006,Northern Europe
PENDING_PAYMENT,1/31/2016 2:25,2/3/2016 2:25,2,2.140000105,Eastern Asia
COMPLETE,2/17/2015 23:34,2/21/2015 23:34,4,-896.3599854,Central America
ON_HOLD,6/25/2017 23:15,6/28/2017 23:15,4,42.25,Western Europe
PENDING_PAYMENT,8/28/2017 3:53,8/28/2017 15:53,0,36.75,Southern Europe
COMPLETE,6/7/2015 6:36,6/13/2015 6:36,4,14.60999966,Northern Europe
PENDING_PAYMENT,9/15/2015 18:02,9/19/2015 18:02,4,61.50999832,Northern Europe
PENDING,12/13/2016 20:01,12/17/2016 20:01,2,58.02999878,North Africa
PENDING_PAYMENT,3/5/2016 20:56,3/6/2016 8:56,0,-367.2000122,South Asia
COMPLETE,9/23/2015 10:39,9/29/2015 10:39,2,85.48999786,Western Europe
SUSPECTED_FRAUD,12/19/2015 10:43,12/25/2015 10:43,4,30.36000061,South Asia
PENDING_PAYMENT,3/23/2017 1:18,3/29/2017 1:18,4,106.5800018,Central America
COMPLETE,12/10/2015 22:07,12/12/2015 22:07,2,82.0699997,Eastern Asia
ON_HOLD,2/18/2017 4:41,2/18/2017 16:41,0,38.34999847,South America
COMPLETE,10/21/2016 17:49,10/23/2016 17:49,4,16.37999916,Western Europe
PENDING_PAYMENT,6/16/2015 8:10,6/18/2015 8:10,2,-2.700000048,Northern Europe
CLOSED,5/7/2017 19:38,5/8/2017 7:38,0,-42.68000031,Central America
PENDING_PAYMENT,5/4/2015 22:25,5/6/2015 22:25,4,56.34000015,Central America
PROCESSING,12/11/2016 12:19,12/16/2016 12:19,2,43.06000137,Eastern Europe
PENDING_PAYMENT,9/20/2017 10:41,9/22/2017 10:41,1,172.7899933,Western Europe
CLOSED,10/2/2016 1:54,10/4/2016 1:54,1,37.75,Eastern Europe
COMPLETE,8/31/2017 12:49,9/3/2017 12:49,4,35.61999893,Western Europe
PROCESSING,8/29/2017 0:34,9/4/2017 0:34,4,112.7399979,Southern Europe
COMPLETE,6/20/2015 21:50,6/25/2015 21:50,2,35.13000107,Western Europe
PENDING,3/19/2015 1:07,3/24/2015 1:07,2,29.25,Central America
PENDING_PAYMENT,7/21/2016 6:23,7/23/2016 6:23,4,61.86999893,West of USA 
PENDING_PAYMENT,8/6/2016 18:58,8/10/2016 18:58,4,-376.5,South of  USA 
PROCESSING,10/18/2017 14:09,10/23/2017 14:09,2,3.569999933,Western Europe
PROCESSING,2/29/2016 9:55,2/29/2016 21:55,0,31.97999954,Oceania
COMPLETE,2/4/2017 23:16,2/8/2017 23:16,4,34.65000153,Central America
COMPLETE,4/26/2016 13:09,5/1/2016 13:09,4,10.30000019,East of USA
PENDING_PAYMENT,4/29/2016 10:11,5/1/2016 10:11,1,-254.6300049,East of USA
CLOSED,6/2/2017 8:02,6/6/2017 8:02,4,56.3199997,Central America
COMPLETE,6/2/2015 18:00,6/8/2015 18:00,4,0.0,Western Europe
COMPLETE,12/31/2016 2:07,1/6/2017 2:07,4,-22.51000023,East Africa
PROCESSING,5/3/2015 22:36,5/5/2015 22:36,1,21.38999939,Central America
PENDING_PAYMENT,1/3/2015 5:57,1/9/2015 5:57,2,10.80000019,South America
COMPLETE,9/5/2017 10:32,9/9/2017 10:32,4,-115.4199982,Western Europe
CLOSED,8/14/2017 2:09,8/17/2017 2:09,2,13.02000046,Southern Europe
PENDING_PAYMENT,6/7/2017 16:58,6/9/2017 16:58,4,32.16999817,South America
PENDING_PAYMENT,8/10/2016 11:15,8/16/2016 11:15,4,72.47000122,West of USA 
PENDING,8/14/2017 11:37,8/19/2017 11:37,4,107.9899979,Northern Europe
PENDING,2/9/2016 23:15,2/13/2016 23:15,4,55.61000061,South Asia
PENDING_PAYMENT,9/22/2017 2:38,9/28/2017 2:38,2,77.59999847,Western Europe
PENDING_PAYMENT,8/17/2016 15:17,8/19/2016 15:17,1,15.64999962,US Center 
COMPLETE,2/27/2015 10:15,3/5/2015 10:15,4,8.699999809,Central America
ON_HOLD,3/14/2017 7:06,3/20/2017 7:06,4,68.0,Central America
COMPLETE,7/11/2015 18:49,7/16/2015 18:49,2,115.5999985,Western Europe
PROCESSING,6/24/2015 15:10,6/29/2015 15:10,4,-12.96000004,Western Europe
ON_HOLD,10/2/2016 22:55,10/7/2016 22:55,2,1.639999986,East Africa
CLOSED,6/2/2016 0:40,6/4/2016 0:40,1,-53.58000183,US Center 
COMPLETE,7/23/2015 17:24,7/26/2015 17:24,4,-71.38999939,Western Europe
COMPLETE,4/15/2015 18:25,4/17/2015 18:25,1,4.25,Central America
PENDING_PAYMENT,10/8/2015 16:25,10/13/2015 16:25,4,7.440000057,Western Europe
PENDING_PAYMENT,6/13/2016 23:36,6/16/2016 23:36,2,91.13999939,East of USA
PENDING,1/18/2015 2:15,1/20/2015 2:15,1,76.54000092,Caribbean
COMPLETE,9/1/2015 12:05,9/4/2015 12:05,4,63.70000076,Northern Europe
COMPLETE,6/18/2015 5:22,6/24/2015 5:22,4,5.059999943,Western Europe
COMPLETE,10/31/2016 9:02,11/2/2016 9:02,1,20.87999916,West Africa
COMPLETE,5/8/2016 9:38,5/10/2016 9:38,4,29.04000092,West of USA 
PENDING_PAYMENT,4/13/2015 12:07,4/17/2015 12:07,2,163.1900024,Central America
COMPLETE,6/22/2016 13:36,6/28/2016 13:36,4,16.87999916,East of USA
PENDING_PAYMENT,5/7/2017 14:02,5/12/2017 14:02,4,82.34999847,Central America
PROCESSING,5/15/2017 22:05,5/21/2017 22:05,4,37.41999817,Central America
PENDING_PAYMENT,10/10/2015 0:18,10/16/2015 0:18,4,36.27000046,Northern Europe
CLOSED,2/15/2016 20:47,2/17/2016 20:47,1,36.84999847,Southeast Asia
COMPLETE,11/20/2016 8:19,11/20/2016 20:19,0,12.60000038,East Africa
PROCESSING,12/7/2016 0:24,12/9/2016 0:24,2,17.45999908,Central Africa
CLOSED,12/4/2016 3:23,12/6/2016 3:23,1,15.76000023,Eastern Europe
PENDING_PAYMENT,2/19/2017 10:07,2/23/2017 10:07,4,-682.4299927,Central America
PENDING,12/20/2017 7:35,12/22/2017 7:35,4,5.309999943,Eastern Asia
PENDING,5/24/2015 1:22,5/26/2015 1:22,1,-45.90999985,Central America
COMPLETE,9/26/2017 7:11,9/28/2017 7:11,1,11.25,Western Europe
CLOSED,11/23/2015 19:09,11/25/2015 19:09,1,37.70000076,Southeast Asia
PROCESSING,9/7/2017 21:03,9/13/2017 21:03,2,19.0699997,Western Europe
CANCELED,8/9/2017 4:27,8/11/2017 4:27,1,-131.1199951,Northern Europe
PENDING,6/28/2017 0:18,7/1/2017 0:18,2,3.75,Northern Europe
PENDING_PAYMENT,4/27/2015 21:12,5/1/2015 21:12,4,23.03000069,South America
PENDING_PAYMENT,9/30/2015 9:25,10/2/2015 9:25,1,186.2299957,Western Europe
COMPLETE,7/6/2017 3:05,7/10/2017 3:05,4,52.61999893,Northern Europe
PENDING_PAYMENT,12/15/2015 16:19,12/18/2015 16:19,4,-509.9700012,Southeast Asia
COMPLETE,9/25/2017 5:36,9/27/2017 5:36,1,45.68000031,Western Europe
PENDING_PAYMENT,9/15/2016 7:42,9/17/2016 7:42,4,127.4899979,West Africa
COMPLETE,9/7/2017 12:59,9/10/2017 12:59,2,23.98999977,Northern Europe
COMPLETE,4/10/2016 11:47,4/15/2016 11:47,4,-2.25999999,US Center 
COMPLETE,7/18/2016 10:25,7/21/2016 10:25,4,17.05999947,US Center 
ON_HOLD,4/9/2016 8:06,4/15/2016 8:06,4,32.79000092,West of USA 
SUSPECTED_FRAUD,1/3/2017 22:58,1/5/2017 22:58,1,42.11000061,West Asia
COMPLETE,3/6/2015 20:55,3/8/2015 20:55,1,40.47999954,Central America
COMPLETE,1/26/2015 11:00,2/1/2015 11:00,4,-84.97000122,Central America
PENDING_PAYMENT,12/10/2015 13:21,12/12/2015 13:21,4,99.0,Oceania
PENDING,1/3/2015 10:09,1/6/2015 10:09,2,60.45000076,Central America
CLOSED,6/28/2016 9:02,7/2/2016 9:02,4,55.09999847,East of USA
CLOSED,4/6/2015 7:23,4/12/2015 7:23,4,14.55000019,Central America
PROCESSING,6/30/2016 10:26,7/5/2016 10:26,4,23.80999947,South of  USA 
ON_HOLD,6/7/2016 3:59,6/13/2016 3:59,4,39.91999817,US Center 
PENDING,1/2/2017 2:49,1/7/2017 2:49,4,8.659999847,West Asia
PROCESSING,11/12/2015 11:38,11/16/2015 11:38,4,41.38999939,South Asia
PENDING_PAYMENT,8/8/2017 0:25,8/10/2017 0:25,2,188.1499939,Northern Europe
COMPLETE,2/29/2016 7:06,3/3/2016 7:06,2,187.4799957,Eastern Asia
COMPLETE,10/19/2016 15:22,10/22/2016 15:22,4,29.5699997,East Africa
PENDING_PAYMENT,12/21/2016 12:39,12/27/2016 12:39,2,-21.57999992,Eastern Europe
COMPLETE,4/18/2017 7:56,4/24/2017 7:56,4,20.47999954,Central America
PENDING_PAYMENT,5/15/2016 0:21,5/20/2016 0:21,4,129.3500061,East of USA
CLOSED,6/14/2016 11:10,6/20/2016 11:10,4,22.79000092,West of USA 
PENDING_PAYMENT,1/17/2016 10:09,1/23/2016 10:09,4,130.4900055,Southeast Asia
CLOSED,6/16/2017 18:11,6/18/2017 18:11,4,-39.81000137,South America
PROCESSING,9/11/2015 5:46,9/16/2015 5:46,2,15.10999966,Western Europe
COMPLETE,8/25/2016 8:58,8/25/2016 20:58,0,13.52000046,East of USA
ON_HOLD,12/29/2017 22:07,1/3/2018 22:07,4,188.8399963,South Asia
PENDING,6/18/2015 7:07,6/24/2015 7:07,4,29.04000092,Northern Europe
PENDING_PAYMENT,10/30/2015 20:14,11/1/2015 20:14,1,7.840000153,Eastern Asia
CLOSED,9/28/2015 20:38,9/30/2015 20:38,4,147.4100037,Western Europe
PENDING_PAYMENT,1/10/2016 9:17,1/14/2016 9:17,4,111.9899979,Oceania
PENDING_PAYMENT,7/11/2016 6:03,7/13/2016 6:03,1,13.27999973,US Center 
COMPLETE,1/6/2016 18:24,1/12/2016 18:24,4,94.08000183,Eastern Asia
